Date/Time,LIGHT 01:Lights Electric Energy [J](Annual),LIGHT 02:Lights Electric Energy [J](Annual),LIGHT 03:Lights Electric Energy [J](Annual),LIGHT 04:Lights Electric Energy [J](Annual),LIGHT 05:Lights Electric Energy [J](Annual),LIGHT 06:Lights Electric Energy [J](Annual),ZN04_PV02_CO_RE_ADMIN:Zone Ventilation Fan Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_CLIENTES:Zone Ventilation Fan Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_EQUIP:Zone Ventilation Fan Electric Energy [J](Annual),ZN02_PV01_CO_RE_CAIXAS1:Zone Ventilation Fan Electric Energy [J](Annual),ZN03_PV02_CO_RE_CAIXAS2:Zone Ventilation Fan Electric Energy [J](Annual),ZN05_PV02_CO_NO_SERVIDOR:Zone Ventilation Fan Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_CLIENTES VRF SUPPLY FAN:Fan Electric Energy [J](Annual),ZN01_PV01_CO_RE_ATM_EQUIP VRF SUPPLY FAN:Fan Electric Energy [J](Annual),ZN02_PV01_CO_RE_CAIXAS1 VRF SUPPLY FAN:Fan Electric Energy [J](Annual),ZN03_PV02_CO_RE_CAIXAS2 VRF SUPPLY FAN:Fan Electric Energy [J](Annual),ZN04_PV02_CO_RE_ADMIN VRF SUPPLY FAN:Fan Electric Energy [J](Annual),ZN05_PV02_CO_NO_SERVIDOR VRF SUPPLY FAN:Fan Electric Energy [J](Annual),INV_ATMEQUIP VRF HEAT PUMP:VRF Heat Pump Cooling Electric Energy [J](Annual),INV_ATMEQUIP VRF HEAT PUMP:VRF Heat Pump Heating Electric Energy [J](Annual),INV_ATMEQUIP VRF HEAT PUMP:VRF Heat Pump Defrost Electric Energy [J](Annual),INV_ATMEQUIP VRF HEAT PUMP:VRF Heat Pump Crankcase Heater Electric Energy [J](Annual),INV_AGBANC_SERV VRF HEAT PUMP:VRF Heat Pump Cooling Electric Energy [J](Annual),INV_AGBANC_SERV VRF HEAT PUMP:VRF Heat Pump Heating Electric Energy [J](Annual),INV_AGBANC_SERV VRF HEAT PUMP:VRF Heat Pump Defrost Electric Energy [J](Annual),INV_AGBANC_SERV VRF HEAT PUMP:VRF Heat Pump Crankcase Heater Electric Energy [J](Annual),VRF_AGBANC VRF HEAT PUMP:VRF Heat Pump Cooling Electric Energy [J](Annual),VRF_AGBANC VRF HEAT PUMP:VRF Heat Pump Heating Electric Energy [J](Annual),VRF_AGBANC VRF HEAT PUMP:VRF Heat Pump Defrost Electric Energy [J](Annual),VRF_AGBANC VRF HEAT PUMP:VRF Heat Pump Crankcase Heater Electric Energy [J](Annual),EXTERIOR LIGHTS:Exterior Lights Electric Energy [J](Annual) 
,23920287592.501806,2614679838.0000035,19610098785.000108,19610098785.000108,18825694833.600374,0.0,51678000.0,258390000.0,0.0,155034000.0,155034000.0,0.0,2325882141.1425068,632783678.8366432,516780000.0,2583696029.3653318,4958141447.368251,5438258949.34352,2886978092.560993,0.0,0.0,0.0,24778989678.9316,0.0,0.0,0.0,40854909705.704158,0.0,0.0,0.0,18944640000.0 
